,d_mean,d_std,d_max,d_min,d_peaks_num,d_peaks_mean,d_peaks_idx_mean,g_mean,g_std,g_max,g_min,g_argmax,g_peaks_num,g_peaks_mean,g_clpeak_idx,g_peaks_idx_mean,ud_mean,ud_std,ud_max,ud_min,ud_delta,ud_peaks_num,ud_peaks_mean,ug_mean,ug_std,ug_max,ug_min,ug_peaks_num,ug_peaks_mean,md_mean,md_std,md_max,md_min,md_peaks_num,md_peaks_mean,mg_mean,mg_std,mg_max,mg_min,mg_peaks_num,mg_peaks_mean,bd_mean,bd_std,bd_max,bd_min,bd_peaks_num,bd_peaks_mean,bg_mean,bg_std,bg_max,bg_min,bg_peaks_num,bg_peaks_mean,top_labels,mid_labels,bot_labels
0,2.4412,1.0528,4.819,1.248,0,0.0,0.0,-0.0098,0.0097,0.028,-0.081,134,19,0.0195,312,83.3158,3.7644,0.5941,4.819,2.884,1.935,0,0.0,-0.0158,0.0088,0.028,-0.0405,21,0.0191,2.1138,0.3265,2.879,1.701,0,0.0,-0.0099,0.0113,0.0015,-0.081,7,0.0191,1.4455,0.1261,1.685,1.248,0,0.0,-0.0037,0.0024,0.005,-0.014,1,0.014,1,1,1
1,2.4453,1.0713,4.996,1.256,0,0.0,0.0,-0.0102,0.011,0.029,-0.0735,134,24,0.0194,239,110.2083,3.7837,0.6452,4.996,2.873,2.123,1,4.996,-0.0175,0.0121,0.029,-0.0545,17,0.0181,2.1087,0.3204,2.825,1.699,0,0.0,-0.0097,0.0108,0.0005,-0.0735,7,0.0207,1.4435,0.1256,1.68,1.256,1,1.4,-0.0035,0.0026,0.007,-0.0135,5,0.0071,1,1,1
2,2.4348,1.0568,4.969,1.257,0,0.0,0.0,-0.0103,0.0101,0.005,-0.0915,134,25,0.0213,311,90.56,3.7578,0.6222,4.969,2.86,2.109,0,0.0,-0.0176,0.0086,-0.001,-0.043,20,0.0209,2.1052,0.3196,2.845,1.694,0,0.0,-0.0097,0.0114,0.0,-0.0915,7,0.0188,1.4414,0.1249,1.683,1.257,1,1.402,-0.0036,0.0024,0.005,-0.0155,2,0.0102,1,1,1
3,2.4199,1.0464,5.038,1.25,0,0.0,0.0,-0.0105,0.0106,0.002,-0.0875,132,23,0.0208,301,81.8696,3.7288,0.6231,5.038,2.835,2.203,0,0.0,-0.0185,0.0093,0.0005,-0.048,20,0.0239,2.0918,0.3136,2.816,1.682,0,0.0,-0.0095,0.0117,0.0005,-0.0875,7,0.0077,1.439,0.1243,1.678,1.25,0,0.0,-0.0036,0.002,0.002,-0.011,3,0.0085,1,1,1
4,2.4198,1.0414,4.969,1.254,0,0.0,0.0,-0.0103,0.0102,0.003,-0.0825,133,19,0.0235,238,95.7895,3.7255,0.6063,4.969,2.838,2.131,0,0.0,-0.0179,0.0088,-0.002,-0.051,17,0.0231,2.0941,0.3157,2.814,1.677,0,0.0,-0.0096,0.011,-0.001,-0.0825,11,0.0153,1.44,0.1246,1.676,1.254,1,1.405,-0.0035,0.0024,0.003,-0.0125,1,0.001,1,1,1
5,2.4167,1.0353,5.012,1.251,0,0.0,0.0,-0.0104,0.0107,0.0035,-0.0705,133,30,0.0207,313,87.1333,3.7155,0.6007,5.012,2.82,2.192,0,0.0,-0.0183,0.0111,0.001,-0.062,22,0.021,2.0931,0.3099,2.813,1.68,0,0.0,-0.0095,0.0104,-0.0005,-0.0705,10,0.0147,1.4414,0.1261,1.683,1.251,1,1.401,-0.0036,0.0023,0.0035,-0.0125,2,0.01,1,1,1
6,2.4346,1.0551,5.151,1.252,0,0.0,0.0,-0.0109,0.0111,0.0055,-0.0675,6,22,0.016,315,130.6364,3.753,0.6267,5.151,2.87,2.281,0,0.0,-0.0192,0.0114,-0.002,-0.0675,16,0.0202,2.1075,0.3211,2.847,1.7,0,0.0,-0.0097,0.0104,0.0005,-0.066,9,0.0068,1.4433,0.1258,1.687,1.252,0,0.0,-0.0037,0.0027,0.0055,-0.0195,3,0.0072,1,1,1
7,2.435,1.0524,5.066,1.252,0,0.0,0.0,-0.0106,0.0112,0.003,-0.099,135,24,0.0213,316,108.0833,3.7499,0.621,5.066,2.861,2.205,0,0.0,-0.0184,0.0113,0.002,-0.074,19,0.0212,2.1103,0.3251,2.852,1.693,0,0.0,-0.0097,0.0116,-0.0005,-0.099,12,0.0148,1.4447,0.1264,1.686,1.252,0,0.0,-0.0036,0.0024,0.003,-0.0125,2,0.007,1,1,1
8,2.4592,1.0759,5.188,1.253,0,0.0,0.0,-0.0109,0.0119,0.003,-0.1165,137,23,0.0249,137,73.8261,3.7985,0.6483,5.188,2.891,2.297,0,0.0,-0.0192,0.0108,-0.002,-0.053,19,0.0235,2.1296,0.3378,2.877,1.699,0,0.0,-0.0099,0.0134,-0.001,-0.1165,8,0.0226,1.4494,0.1273,1.69,1.253,1,1.387,-0.0037,0.0022,0.003,-0.01,4,0.0079,1,1,1
9,2.4733,1.0867,5.132,1.251,0,0.0,0.0,-0.0105,0.0123,0.067,-0.118,138,18,0.0222,220,90.0,3.8273,0.652,5.132,2.91,2.222,0,0.0,-0.0177,0.0128,0.067,-0.046,20,0.0187,2.1383,0.3416,2.894,1.705,0,0.0,-0.01,0.0136,-0.0015,-0.118,8,0.0213,1.4543,0.1298,1.7,1.251,0,0.0,-0.0038,0.0023,0.002,-0.014,3,0.0048,1,1,1
10,2.4688,1.0756,5.047,1.248,0,0.0,0.0,-0.0105,0.0105,0.003,-0.0825,139,22,0.0215,321,76.8182,3.8113,0.6319,5.047,2.913,2.134,0,0.0,-0.0178,0.0097,0.002,-0.0445,20,0.0188,2.1408,0.3404,2.899,1.702,0,0.0,-0.01,0.0115,0.001,-0.0825,6,0.027,1.4544,0.1285,1.7,1.248,2,1.382,-0.0038,0.0024,0.003,-0.015,1,0.015,1,1,1
11,2.4611,1.0622,4.983,1.251,0,0.0,0.0,-0.0104,0.0108,0.01,-0.1045,139,31,0.019,322,90.2581,3.7905,0.6029,4.983,2.914,2.069,0,0.0,-0.0173,0.0096,0.01,-0.051,22,0.0191,2.1398,0.3439,2.897,1.701,0,0.0,-0.0101,0.0129,0.001,-0.1045,14,0.0149,1.4529,0.1271,1.697,1.251,0,0.0,-0.0037,0.002,0.001,-0.0115,1,0.0115,1,1,1
12,2.4706,1.0812,4.996,1.252,0,0.0,0.0,-0.0104,0.0115,0.0035,-0.116,139,23,0.0234,176,99.4348,3.8181,0.6402,4.996,2.917,2.079,1,4.994,-0.0173,0.0104,0.0035,-0.0585,19,0.0211,2.1408,0.3477,2.909,1.694,0,0.0,-0.0102,0.0137,0.0015,-0.116,15,0.0196,1.4529,0.1266,1.692,1.252,0,0.0,-0.0037,0.0019,0.0,-0.0095,0,0.0,1,1,1
13,2.4889,1.1115,5.105,1.252,0,0.0,0.0,-0.0107,0.0122,0.006,-0.122,140,17,0.0296,170,85.5882,3.8673,0.6916,5.105,2.919,2.186,0,0.0,-0.0182,0.0117,0.006,-0.052,15,0.0272,2.1446,0.3525,2.915,1.694,0,0.0,-0.0102,0.014,0.0025,-0.122,14,0.0191,1.4548,0.1264,1.682,1.252,1,1.364,-0.0036,0.0021,0.0025,-0.0135,1,0.002,1,1,1
14,2.4723,1.0803,5.128,1.251,0,0.0,0.0,-0.0108,0.0108,0.0025,-0.092,141,18,0.0217,202,84.3333,3.8202,0.6321,5.128,2.917,2.211,0,0.0,-0.0186,0.0099,0.002,-0.042,23,0.0167,2.1439,0.3473,2.905,1.709,0,0.0,-0.0101,0.0117,0.0025,-0.092,5,0.0283,1.4527,0.1292,1.701,1.251,0,0.0,-0.0038,0.002,0.002,-0.009,1,0.009,1,1,1
15,2.428,1.0449,4.942,1.254,0,0.0,0.0,-0.0102,0.0103,0.0025,-0.089,138,18,0.0236,142,55.3333,3.736,0.6019,4.942,2.845,2.097,0,0.0,-0.0176,0.0097,-0.001,-0.0545,21,0.0191,2.1071,0.3304,2.833,1.687,0,0.0,-0.0096,0.011,0.0005,-0.089,8,0.0208,1.4411,0.1269,1.683,1.254,0,0.0,-0.0036,0.0019,0.0025,-0.01,0,0.0,1,1,1
16,2.3644,1.0039,4.84,1.241,0,0.0,0.0,-0.01,0.0101,0.0045,-0.085,133,16,0.0284,133,52.3125,3.6217,0.5897,4.84,2.762,2.078,0,0.0,-0.0174,0.009,0.0045,-0.0505,17,0.0261,2.05,0.3031,2.753,1.659,0,0.0,-0.0092,0.0111,-0.0005,-0.085,4,0.0254,1.4215,0.1224,1.656,1.241,0,0.0,-0.0035,0.0015,0.0,-0.007,0,0.0,1,1,1
17,2.2706,0.9178,4.415,1.222,0,0.0,0.0,-0.0089,0.009,0.0015,-0.086,127,8,0.0284,127,42.375,3.4303,0.5061,4.415,2.687,1.728,0,0.0,-0.0145,0.0084,0.0015,-0.046,12,0.0185,1.9822,0.2654,2.675,1.628,0,0.0,-0.0088,0.0104,-0.0005,-0.086,3,0.0388,1.3994,0.1157,1.623,1.222,0,0.0,-0.0034,0.0016,0.0,-0.0085,0,0.0,1,1,1
18,2.2518,0.905,4.368,1.219,0,0.0,0.0,-0.0088,0.0086,0.0015,-0.0755,126,14,0.0206,126,42.2857,3.3962,0.4999,4.368,2.65,1.718,0,0.0,-0.0144,0.0081,0.001,-0.051,15,0.0168,1.9656,0.2575,2.644,1.62,0,0.0,-0.0086,0.0095,-0.002,-0.0755,1,0.0755,1.3937,0.1151,1.616,1.219,0,0.0,-0.0033,0.0018,0.0015,-0.009,2,0.0053,1,1,1
19,2.1861,0.8501,4.088,1.207,0,0.0,0.0,-0.008,0.0076,0.0005,-0.0645,122,15,0.0153,195,121.6667,3.2683,0.4467,4.088,2.597,1.491,0,0.0,-0.0125,0.0061,0.0005,-0.028,12,0.0152,1.916,0.2301,2.589,1.585,0,0.0,-0.0084,0.0096,0.0005,-0.0645,8,0.0136,1.3739,0.1101,1.583,1.207,0,0.0,-0.0031,0.0011,-0.001,-0.007,0,0.0,1,1,1
20,2.1182,0.7958,3.832,1.193,0,0.0,0.0,-0.0073,0.0076,0.001,-0.082,119,14,0.0195,185,65.3571,3.1365,0.4057,3.832,2.414,1.418,0,0.0,-0.0122,0.0094,0.001,-0.082,16,0.0139,1.8624,0.2011,2.319,1.559,0,0.0,-0.0068,0.0064,-0.001,-0.063,5,0.0093,1.3557,0.1059,1.554,1.193,0,0.0,-0.003,0.0011,-0.0005,-0.007,0,0.0,1,1,1
21,2.097,0.7718,3.681,1.183,0,0.0,0.0,-0.0067,0.0075,0.053,-0.049,0,14,0.0155,168,86.3571,3.0833,0.387,3.681,2.387,1.294,1,3.681,-0.0102,0.0101,0.053,-0.044,14,0.0133,1.8557,0.2007,2.336,1.553,0,0.0,-0.0068,0.0063,0.0015,-0.049,4,0.0091,1.3521,0.1048,1.549,1.183,0,0.0,-0.0031,0.001,0.0,-0.006,0,0.0,1,1,1
22,2.1552,0.7937,3.724,1.201,0,0.0,0.0,-0.007,0.0059,0.011,-0.037,137,10,0.0153,90,48.3,3.1567,0.3732,3.724,2.569,1.155,1,3.724,-0.0096,0.0062,0.011,-0.028,14,0.0128,1.9382,0.2701,2.562,1.588,0,0.0,-0.0082,0.0065,-0.0015,-0.037,2,0.0105,1.3707,0.1091,1.58,1.201,0,0.0,-0.0032,0.001,-0.001,-0.0065,0,0.0,1,3,1
23,2.266,0.8801,4.292,1.232,0,0.0,0.0,-0.0085,0.0091,0.0215,-0.068,12,24,0.0174,162,67.9583,3.3554,0.4751,4.292,2.635,1.657,1,3.642,-0.0138,0.0122,0.0215,-0.068,18,0.0181,2.0397,0.3184,2.628,1.626,0,0.0,-0.0084,0.0065,-0.001,-0.0355,9,0.012,1.403,0.1173,1.622,1.232,0,0.0,-0.0033,0.0014,0.001,-0.0095,0,0.0,1,3,1
24,2.3115,0.9179,4.481,1.23,0,0.0,0.0,-0.009,0.0088,0.015,-0.064,3,22,0.0219,155,83.3182,3.4391,0.5242,4.481,2.686,1.795,0,0.0,-0.0148,0.0109,0.015,-0.064,17,0.0242,2.0799,0.3327,2.68,1.636,0,0.0,-0.0087,0.0069,0.0,-0.038,7,0.0117,1.4156,0.1196,1.632,1.23,0,0.0,-0.0034,0.0012,0.0005,-0.007,2,0.0007,1,3,1
25,2.4082,1.0032,5.141,1.25,0,0.0,0.0,-0.0108,0.0129,0.016,-0.1315,3,26,0.0245,178,74.5385,3.62,0.6401,5.141,2.736,2.405,0,0.0,-0.0202,0.0172,0.016,-0.1315,26,0.0233,2.1686,0.3509,2.734,1.676,0,0.0,-0.0089,0.0076,0.003,-0.057,11,0.0133,1.4358,0.1227,1.669,1.25,0,0.0,-0.0035,0.0017,0.001,-0.0105,0,0.0,1,3,1
26,2.3933,0.9791,4.77,1.248,0,0.0,0.0,-0.0097,0.0099,0.016,-0.055,3,17,0.0199,178,74.2353,3.5798,0.6,4.77,2.735,2.035,0,0.0,-0.0168,0.0119,0.016,-0.055,23,0.0212,2.1663,0.3478,2.72,1.675,0,0.0,-0.0088,0.0078,0.0015,-0.0465,7,0.015,1.4337,0.1224,1.669,1.248,0,0.0,-0.0035,0.0019,0.0025,-0.013,2,0.0012,1,3,1
27,2.3575,0.9365,4.446,1.236,0,0.0,0.0,-0.0087,0.0094,0.025,-0.052,183,24,0.0164,194,82.9167,3.4936,0.5453,4.446,2.715,1.731,2,4.028,-0.0137,0.012,0.025,-0.044,21,0.0168,2.154,0.3424,2.709,1.665,0,0.0,-0.0088,0.0084,0.0005,-0.052,9,0.0156,1.4249,0.1212,1.655,1.236,0,0.0,-0.0035,0.0012,-0.0015,-0.008,0,0.0,1,3,1
28,2.2487,0.814,4.102,1.229,0,0.0,0.0,-0.008,0.0088,0.022,-0.0495,191,21,0.0144,155,77.6667,3.2254,0.4502,4.102,2.62,1.482,2,2.912,-0.0124,0.01,0.0135,-0.036,17,0.015,2.1085,0.3118,2.624,1.645,2,2.3435,-0.0081,0.0095,0.022,-0.0495,9,0.0132,1.412,0.1195,1.642,1.229,0,0.0,-0.0035,0.0014,0.001,-0.0075,0,0.0,1,3,1
29,2.2364,0.764,3.672,1.221,1,2.472,130.0,-0.0068,0.0087,0.037,-0.0905,204,18,0.0146,204,113.3889,3.1691,0.2944,3.672,2.644,1.028,0,0.0,-0.0086,0.0054,0.0045,-0.0235,14,0.0096,2.1282,0.299,2.634,1.625,6,2.3143,-0.0085,0.0133,0.037,-0.0905,13,0.0157,1.4118,0.1166,1.623,1.221,0,0.0,-0.0034,0.0014,-0.0005,-0.008,0,0.0,1,3,1
30,2.4193,0.9977,5.081,1.243,0,0.0,0.0,-0.0106,0.0121,0.012,-0.0755,9,32,0.0248,214,79.6875,3.6148,0.6604,5.081,2.743,2.338,0,0.0,-0.0194,0.0154,0.012,-0.0755,26,0.0252,2.2082,0.3035,2.73,1.673,0,0.0,-0.0089,0.0083,0.002,-0.062,11,0.0199,1.4348,0.1218,1.668,1.243,0,0.0,-0.0036,0.0014,-0.0005,-0.0075,0,0.0,1,3,1
31,2.4355,0.989,4.777,1.234,0,0.0,0.0,-0.0097,0.01,0.026,-0.073,233,25,0.0185,233,101.28,3.6272,0.6239,4.777,2.731,2.046,1,4.777,-0.0167,0.0118,0.026,-0.047,20,0.0198,2.2467,0.2613,2.722,1.688,0,0.0,-0.0087,0.0086,0.0025,-0.073,13,0.0155,1.4327,0.1252,1.683,1.234,0,0.0,-0.0038,0.0017,-0.0005,-0.0085,1,0.0005,1,1,1
32,2.3786,0.9426,4.662,1.23,0,0.0,0.0,-0.0095,0.0091,0.004,-0.0735,237,21,0.0164,220,106.1905,3.5097,0.6035,4.662,2.661,2.001,0,0.0,-0.0167,0.0085,0.004,-0.047,18,0.0194,2.2074,0.2371,2.64,1.667,0,0.0,-0.0082,0.0093,0.0035,-0.0735,13,0.0095,1.4187,0.1212,1.656,1.23,0,0.0,-0.0036,0.0017,0.001,-0.009,0,0.0,1,1,1
33,2.305,0.8735,4.463,1.217,0,0.0,0.0,-0.0091,0.0086,0.001,-0.0785,242,20,0.0202,242,82.4,3.3515,0.5457,4.463,2.601,1.862,0,0.0,-0.0157,0.0083,-0.0015,-0.0375,21,0.0166,2.1595,0.2163,2.589,1.807,0,0.0,-0.0066,0.0032,0.0005,-0.016,4,0.0139,1.404,0.1275,1.797,1.217,0,0.0,-0.0049,0.0088,0.001,-0.0785,2,0.0437,1,1,3
34,2.2884,0.8366,4.374,1.222,0,0.0,0.0,-0.0088,0.0078,-0.0005,-0.061,3,13,0.0218,265,65.8462,3.2932,0.5059,4.374,2.563,1.811,0,0.0,-0.0153,0.0084,-0.0045,-0.061,14,0.0209,2.1413,0.2156,2.556,1.807,0,0.0,-0.0063,0.0026,-0.001,-0.0155,5,0.0077,1.4306,0.1735,1.802,1.222,0,0.0,-0.0049,0.0062,-0.0005,-0.051,2,0.0267,1,1,3
35,2.3454,0.8818,4.608,1.222,0,0.0,0.0,-0.0094,0.0089,0.0025,-0.055,4,14,0.031,280,59.7857,3.4011,0.5718,4.608,2.614,1.994,0,0.0,-0.0166,0.0107,0.0025,-0.055,13,0.0297,2.1673,0.2256,2.608,1.83,0,0.0,-0.0065,0.0025,-0.001,-0.0135,6,0.0075,1.4679,0.1963,1.827,1.222,0,0.0,-0.0051,0.006,0.001,-0.0475,1,0.0475,1,1,3
36,2.5076,1.0212,5.65,1.246,0,0.0,0.0,-0.0123,0.0147,0.0015,-0.0975,2,22,0.0279,320,92.5909,3.7271,0.7549,5.65,2.725,2.925,0,0.0,-0.0247,0.0197,-0.005,-0.0975,18,0.0317,2.2364,0.2428,2.713,1.871,0,0.0,-0.0071,0.0027,-0.0005,-0.0125,1,0.006,1.5592,0.1992,1.864,1.246,0,0.0,-0.0052,0.0048,0.0015,-0.0375,6,0.0095,1,1,3
37,2.4996,1.0194,5.515,1.245,0,0.0,0.0,-0.012,0.0134,0.001,-0.103,0,24,0.027,325,83.2083,3.7137,0.7697,5.515,2.717,2.798,0,0.0,-0.0238,0.0168,-0.005,-0.103,20,0.0294,2.2241,0.2396,2.703,1.861,0,0.0,-0.0071,0.0035,0.0,-0.0215,3,0.0055,1.5611,0.1918,1.856,1.245,0,0.0,-0.0051,0.0058,0.001,-0.051,3,0.02,1,1,3
38,2.4403,0.9485,5.023,1.238,0,0.0,0.0,-0.0105,0.0099,0.006,-0.0595,9,20,0.0191,219,108.05,3.5778,0.6927,5.023,2.65,2.373,0,0.0,-0.0198,0.0111,-0.0025,-0.0595,19,0.0249,2.1842,0.2273,2.64,1.834,0,0.0,-0.0068,0.0038,0.0035,-0.0195,11,0.0062,1.559,0.1768,1.83,1.238,0,0.0,-0.005,0.0047,0.006,-0.0295,2,0.0043,1,1,3
39,2.3681,0.8558,4.583,1.232,0,0.0,0.0,-0.0094,0.0085,0.0095,-0.0565,345,23,0.0173,345,107.6087,3.399,0.5935,4.583,2.572,2.011,0,0.0,-0.0169,0.0084,-0.002,-0.0425,17,0.0192,2.1493,0.2223,2.566,1.814,0,0.0,-0.0063,0.0043,0.0095,-0.023,11,0.0081,1.5561,0.1599,1.81,1.232,0,0.0,-0.0048,0.0065,0.0015,-0.0565,2,0.0287,1,1,1
40,2.3428,0.8182,4.471,1.365,0,0.0,0.0,-0.0086,0.0083,0.0035,-0.054,24,22,0.0193,192,82.4545,3.3363,0.56,4.471,2.549,1.922,0,0.0,-0.0161,0.0104,0.0025,-0.054,18,0.0227,2.1227,0.2144,2.543,1.793,1,2.066,-0.0063,0.003,0.0035,-0.0165,10,0.0054,1.5696,0.126,1.789,1.365,0,0.0,-0.0036,0.0019,0.002,-0.0085,2,0.0048,1,1,1
41,2.3675,0.8502,4.671,1.377,0,0.0,0.0,-0.0092,0.0084,0.0,-0.058,5,14,0.0193,101,49.8571,3.3997,0.5919,4.671,2.566,2.105,0,0.0,-0.0176,0.0096,-0.0025,-0.058,16,0.0186,2.1314,0.2199,2.558,1.795,0,0.0,-0.0064,0.0025,-0.002,-0.014,3,0.0077,1.5713,0.1203,1.794,1.377,0,0.0,-0.0035,0.0016,0.0,-0.009,1,0.007,1,1,1
